"KOL ID","KOL Name","Updates","Image Link","Source Link","AA Comments","validation error message","validation action"
"NCN_00770","Julie Anna Kurek","","https://www.augustahealth.org/images/providers/kurek-1288.jpg","https://www.augustahealth.org/provider/julie-kurek","","",""
"NCN_00771","Nikolaus Renz McFarland","","https://ufhealth.org/assets/profile-photos/hero/_1920x822_crop_center-center_82_line/NikolausMcFarland-hero.jpg.webp","https://ufhealth.org/doctors/nikolaus-mcfarland","","",""
"NCN_00772","Kathleen Valeska Woschkolup","","https://uag.edu/contenido/Ivqi7iB3qK/woschkolup-kathleen-1003013616_Mry.jpg","https://uag.edu/mediaHub/parkinsons-society-adds-uag-alumni-to-board-of-directors/2022-09","","",""
"NCN_00773","Jee Yun Agnes Bang","","https://jhmcdn.azureedge.net/pdnet-photos-prod/Large-10003419.jpg","https://www.hopkinsmedicine.org/profiles/details/jeeyun-bang","","",""
"NCN_00774","Matthew James Barrett","","https://go.vcuhealth.org/media/PhysicianPhotos/Barrett_4206.jpg","https://www.vcuhealth.org/find-a-provider/matthew-barrett","","",""
"NCN_00775","Mary Canning Edmondson","","https://www.med.unc.edu/neurology/wp-content/uploads/sites/716/2022/11/EdmondsonMphoto-copy.jpg","https://www.med.unc.edu/neurology/directory/mary-c-edmondson-md/","","",""
"NCN_00776","Michael Kevin McCormack","","https://media.licdn.com/dms/image/D5634AQHhYxXcG7n8TQ/ugc-proxy-shrink_800/0/1671640207381?e=2147483647&v=beta&t=NRXlQszdgACwDxIuQxqi5aiahQ0rzArhZXRy5SVIgkE","https://www.linkedin.com/in/medicalgenetics","","",""
"NCN_00777","Maria Agustina Rossetti","","https://documentapi-fargate-documentbucket-15qi4tpdvnhlz.s3.amazonaws.com/228/321e48a0-3809-11ed-8b40-5ded968caaa6.jpg","https://uvahealth.com/findadoctor/Maria-Rossetti-1518490051","","",""
"NCN_01091","Scott Ray Coleman","","https://media.licdn.com/dms/image/C5603AQHoKd5IZO1aIQ/profile-displayphoto-shrink_400_400/0/1583035032739?e=1712793600&v=beta&t=Cqxc9zlrTFDvNmA3jDC-XO_r4d7syPY1_cJSlhovYsI","https://www.linkedin.com/in/scott-r-coleman-13116918b/","","",""
"NCN_01094","Angel R Gonzalez-Rodriguez","","https://www.adventhealth.com/sites/default/files/styles/fc_800x800/public/physicians/Angel-Gonzalez-Rodriguez_0.jpg.webp?h=54145fed&itok=rx6pQ0Hg","https://www.adventhealth.com/find-doctor/doctor/angel-r-gonzalez-md-1952593634","","",""
"NCN_01095","David Shakespeare Husted","","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSVkn6cPZG2AZ58B2pZGB5GC9QR91RVbYjfyA4xt4reHcMzceeY72qPMkGCy5rTiUcvHSo&usqp=CAU","https://www.psychiatryofthepalmbeaches.com/dr-david-husted","","",""
"NCN_01096","Michael Anthony Kwiat","","https://media.licdn.com/dms/image/C4D03AQF5olwDyUxQ0Q/profile-displayphoto-shrink_400_400/0/1516934705960?e=2147483647&v=beta&t=gy8b8or_MaUkMHLaJqnbROGJZolSETSyKGli4EMpa2s","https://www.linkedin.com/in/michael-kwiat-aa424721","","",""
"NCN_01097","Heather Sherry-Anne Luing","","https://stjohns.ufhealth.org/cms/thumbnails/00/400x500//images/physicians/2007539c-5891-41cb-86b7-2cbc7fe565fc.jpg","https://stjohns.ufhealth.org/find-a-provider/heather-s-luing-md/","","",""
"NCN_01099","Hany Mohamed","","https://media.licdn.com/dms/image/C4D03AQEcBah6uLkH1w/profile-displayphoto-shrink_400_400/0/1648499494545?e=1712793600&v=beta&t=NXqNf4IaSNFFWbCnSSBOpjXFZ3Z1ThZTkQkC_73XzuA","https://www.linkedin.com/in/dr-hany-mohamed-r-ph-pharm-d-bcgp-bcmtms-cdtm-9980273a/","","",""
"NCN_01100","Julia Ostapenko","","https://media.licdn.com/dms/image/C4D03AQGRuytGcaW91A/profile-displayphoto-shrink_400_400/0/1573585633070?e=1712793600&v=beta&t=rTwLUqO73cFs--qKFIrj7lOGDdx775Ho0jAx_Z5cjeo","https://www.linkedin.com/in/julia-ostapenko-b10181198/","","",""
"NCN_01101","Brandon M Roscoe","","https://www.phhealthcare.org/data/uploads/media/image/physicians/roscoe,%20brandon%20web.jpg","https://www.phhealthcare.org/doctor/roscoe-brandon-m-md-386","","",""
"NCN_01102","Mia Theresa Schexnayder-Davis","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/rvs5oul2uexgrynrbocw/mia-schexnayder-davis-new-orleans-la.jpg","https://health.usnews.com/nurse-practitioners/mia-schexnayder-davis-2760822","","",""
"NCN_01103","Jessica Rose Stone","","https://media.licdn.com/dms/image/D5603AQHt7wxLbWlvLw/profile-displayphoto-shrink_400_400/0/1683831377503?e=1712793600&v=beta&t=pozol2uaYE2qdO2ZtfV9LrNB2Aspu8FTt52KMP1e4IE","https://www.linkedin.com/in/jessica-stone-73254351/","","",""
"NCN_00779","Aaron Nguyen Tran","","","","","",""
"NCN_00780","Adrienne Carol Lahti","","https://apps.medicine.uab.edu/FacultyDirectory/ShowFile.asp?FileName=2013114103140.Adrienne-Lahti.jpg","https://apps.medicine.uab.edu/Facultydirectory/FacultyData.asp?Entity=JHS&FID=32755","","",""
"NCN_00781","Adys Mendizabal","","https://www.uclahealth.org/sites/default/files/styles/portrait_3x4_010000_300x400/public/images/mendizabal-adys-1649632787.jpg?h=6303ee9e&f=dcac835a&itok=_1XmrCRa","https://www.uclahealth.org/providers/adys-mendizabal","","",""
"NCN_00782","Ahtesham Ali","","https://anesc.net/wp-content/uploads/2022/09/Ahtesham-Ali.png","https://anesc.net/team/ahtesham-ali/","","",""
"NCN_00783","Alan Lee Berkowitz","","https://photos.psychologytoday.com/3c3f210c-b171-4940-bfd0-259250d9ce0a/2/320x400.png","https://www.psychologytoday.com/us/psychiatrists/alan-berkowitz-san-marcos-ca/1234106","","",""
"NCN_00784","Alan Stephen Unis","","https://images.squarespace-cdn.com/content/v1/5e8d0c58b9f0a41e32278968/1590608784860-Z9N3RZ2VIKUQ5ODY6UGC/Alan_in_LA.jpg?format=1000w","https://www.alansunis.com/our-team","","",""
"NCN_00785","Alan C Whitters","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/wdpdb7njgj1brhjozdfi/alan-whitters-md-cedar-rapids-ia.jpg","https://health.usnews.com/doctors/alan-whitters-313509","","",""
"NCN_00786","Albert HauWing Lam","","https://www.md.com/images/photos/thumbs/dr-albert-lam-md-54dd9b3adb56b.jpg","https://www.md.com/doctor/albert-lam-2-md","","",""
"NCN_00787","Alejandro Alva","","https://pnsoc.com/wp-content/uploads/2022/04/2021-05-11-PNSOC-Alex-Valva-w23372-JPEG-3000.jpg.webp","https://pnsoc.com/our-team/dr-alva-psychiatrist","","",""
"NCN_00788","Alenoush Megerdichi Aramian","","https://www.cedars-sinai.org/content/dam/cedars-sinai/doctor-bios/doctors/images/a/alenoush-aramian-.jpg","https://www.cedars-sinai.org/provider/alenoush-aramian-3684166.html","","",""
"NCN_00789","Alexander William King","","https://documentapi-fargate-documentbucket-15qi4tpdvnhlz.s3.amazonaws.com/228/2dc432c0-3808-11ed-8b40-5ded968caaa6.jpg","https://uvahealth.com/findadoctor/Alexander-King-1720733595","","",""
"NCN_00790","Alexandra Elizabeth Armitage","","https://phyndapi.bswapi.com/V1/Photo/1255609111","https://www.bswhealth.com/nurse-practitioner/alexandra-armitage","","",""
"NCN_00791","Alicia Rena (Mcwhite) Bolden","","https://ysm-res.cloudinary.com/image/upload/c_crop,x_-200,y_0,w_2400,h_3000/c_fill,f_auto,q_auto:eco,w_650/v1/yms/prod/9144bd75-bb31-452a-9fe0-978ad4588bac","https://medicine.yale.edu/profile/alicia-bolden/","","",""
"NCN_00792","Allie C Toth (Patterson)","","https://uofmhealthwest.org/media/staffphotos/d31f6666ec4596cc04280edd6af6268461170fb860bfba89950a1d92a56e6066.jpg","https://uofmhealthwest.org/doctors/allie-toth/","","",""
"NCN_00793","Allison P Edwards","","https://nursing.uth.edu/contentAsset/image/5335682a-1c10-4a9a-a676-1b00a5b0a613/fileAsset/filter/Resize,Jpeg/resize_w/590/","https://nursing.uth.edu/directory/profile?id=483b2202-4c89-4c3b-abe8-c01b6fdc0d7e","","",""
"NCN_00794","Alysha Woods","","https://images.squarespace-cdn.com/content/v1/605d1682b11ec0469bd1eb7f/f0ce5dab-04ba-4a7d-9797-ac7ba12127b8/headshot.jpeg","https://www.rootedpsychiatry.com/about","","",""
"NCN_00795","Mandie (Amanda Anderson) Miller","","https://pfpubfiles.s3.amazonaws.com/files/8835a753-a988-4f88-a702-b9e0240324e2/profilephoto.jpg?","https://www.patientfusion.com/doctor/mandie-miller-mms-pa-c-14887","","",""
"NCN_00797","Amber (Rayfield) Leann Kapuganti","","https://regionalpharmacy.duke.edu/files/2023/01/Amber-2021-1-scaled-e1672929389571-225x300.jpg","https://regionalpharmacy.duke.edu/preceptors/#kapuganti","","",""
"NCN_00798","Amy Elizabeth Smith","","https://orleanspsych.com/wp-content/uploads/2021/03/AmySmith-photo-200x300.jpg","https://orleanspsych.com/amy-smith-dnp/","","",""
"NCN_00799","Andrea Pilar Negrete Anderson","","https://media.licdn.com/dms/image/C4E03AQEfzMSte8Ft1w/profile-displayphoto-shrink_800_800/0/1523325648437?e=2147483647&v=beta&t=R2q_TplmH3Je_ATVsDG9F555xMIaQP7tQZsUY8SIIT0","https://www.linkedin.com/in/negreteanderson/","","",""
"NCN_00800","Andreea Livia Seritan","","https://www.ucsfhealth.org/-/media/project/ucsf/ucsf-health/doctor/hero/dr-andreea-seritan-md-108-1440x784-2x.jpg?h=1568&iar=0&w=2880&hash=A88550E4F8A56D88750B3592AC75CD95","https://www.ucsfhealth.org/providers/dr-andreea-l-seritan","","",""
"NCN_00801","Andrew Todd Cooley","","https://ukhealthcare.uky.edu/sites/default/files/styles/large/public/cooley_andrewt_md-4_web.jpg?itok=LZdtfSIK","https://ukhealthcare.uky.edu/doctors/andrew-cooley","","",""
"NCN_00802","Andrew Darrell Krystal","","https://www.ucsfhealth.org/-/media/project/ucsf/ucsf-health/doctor/hero/dr-andrew-krystal-md-105-1440x784-2x.jpg?h=1568&iar=0&w=2880&hash=937ECB2C9EEA67E4CAB05362A2F269E8","https://www.ucsfhealth.org/providers/dr-andrew-krystal","","",""
"NCN_00803","Andrew Michael Novick","","https://medschool.cuanschutz.edu/images/librariesprovider49/default-album/ripped-paper-tape-dots-instagram-post-square-template-(15).png?sfvrsn=38810fbb_0","https://medschool.cuanschutz.edu/center-for-womens-health-research/about-us/-researchers/andrew-novick","","",""
"NCN_00804","Andrew Duncan Penn","","https://d148x66490prkv.cloudfront.net/hmp_ln/2022-09/Andrew%20Penn.jpeg","https://www.hmpgloballearningnetwork.com/site/pcn/qas/demystifying-psychedelic-assisted-therapies-andrew-penn-ms-pmhnp","","",""
"NCN_00805","Andrew John Ridder","","https://i.ytimg.com/vi/Qg9weWxhCu4/maxresdefault.jpg","https://www.avera.org/doctors/profile/andrew-ridder/","","",""
"NCN_00806","Andrew Carlo A Sedillo","","https://sedillopsychiatric.com/wp-content/uploads/2023/12/q1.png","https://sedillopsychiatric.com/","","",""
"NCN_00807","Angela Marie (Hakenewerth) Richmond","","https://www.muhealth.org/sites/default/files/styles/500x600/public/2024-01/Richmond_Angie-29-1000x1200.jpg?itok=Cm7i875E","https://www.muhealth.org/doctors/angela-richmond-md","","",""
"NCN_00808","Anita H Clayton","","https://documentapi-fargate-documentbucket-15qi4tpdvnhlz.s3.amazonaws.com/228/4efee2e0-dd2c-11ed-98a1-096506eb8511.jpg","https://uvahealth.com/findadoctor/Anita-Clayton-1104951391","","",""
"NCN_00809","Anita Sherry Kablinger","","https://medicine.vtc.vt.edu/content/medicine_vtc_vt_edu/en/people/akablinger/jcr:content/bio-image.transform/xl-medium/image.jpg","https://medicine.vtc.vt.edu/people/akablinger.html","","",""
"NCN_00810","Ann Marie Kriebel-Gasparro","","https://pbs.twimg.com/profile_images/1536763834618216455/W8yxyWEz_400x400.jpg","https://twitter.com/kriebel_ann","","",""
"NCN_00811","Anna Wentz Boone (Sams)","","https://media.licdn.com/dms/image/C5603AQEcS0Gm2pdZVw/profile-displayphoto-shrink_400_400/0/1516954954637?e=2147483647&v=beta&t=70Q4qkOFdCZD25ATDIOATc6x9Z209EVSsnKonAONnfs","https://www.linkedin.com/in/anna-boone-519149bb/","","",""
"NCN_00812","Antonio Zamboanga Luza","","","","","",""
"NCN_00813","Autumn Norman Henson","","https://nursing.uncg.edu/wp-content/uploads/2023/08/UNCG-Nursing-Headshots-III-0229-scaled-e1699540077869.jpg","https://nursing.uncg.edu/about/faculty-directory/autumn-henson/","","",""
"NCN_00814","Barbara J Forloney","","","","","",""
"NCN_00815","Barbara Lois Peterson","","https://nursing.umn.edu/sites/nursing.umn.edu/files/2022-04/Barb%20Peterson_300x375%20copy2-1.png","https://nursing.umn.edu/our-faculty-staff/our-faculty/barbara-peterson","","",""
"NCN_00816","Bassem Hamid El-Nabbout","","https://88f710.p3cdn1.secureserver.net/wp-content/uploads/2021/01/doc-bassem-2-1873x2048.jpg","https://www.kspediatricneurology.com/our-providers/","","",""
"NCN_00817","Becky Mary McDaniel","","https://www.ndsu.edu/fileadmin/nursing/mcdaniel_becky.jpg","https://www.ndsu.edu/nursing/faculty_staff/fargo/bmcdaniel/","","",""
"NCN_00818","Benjamin James Epstein","","https://www.evolvemetoday.com/wp-content/uploads/2022/07/img-dr-benjamin-epstein-dmsc-evolve-medical-associates.jpg","https://www.evolvemetoday.com/about-us/our-staff/","","",""
"NCN_00819","Bethanie ""Beth"" Shannon Van Horne","","https://cdn.bcm.edu/sites/default/files/profile_photos/bshorne.jpeg","https://www.bcm.edu/people-search/bethanie-van-horne-32154","","",""
"NCN_00820","Bowie Han","","https://doximity-res.cloudinary.com/images/f_auto,q_auto,t_public_profile_photo_320x320/telnof91rc9iy7iozmkq/bowie-han-md-chicago-il.jpg","https://health.usnews.com/doctors/bowie-han-1193546","","",""
"NCN_00821","Bradley N Gaynes","","https://www.med.unc.edu/psych/wp-content/uploads/sites/839/2015/10/Bradley_Gaynes.jpg","https://www.med.unc.edu/psych/directory/bradley-gaynes/","","",""
"NCN_00822","Brenda J Johnston","","https://media.suweb.site/2021/01/Brenda-Johnston-1528653_10202989863454685_303235710_n.jpg?","https://www.shepherd.edu/nursing/staff","","",""
"NCN_00823","Brendan Roarke Mcdonald","","https://psychiatry.uw.edu/wp-content/uploads/2023/08/McDonald_Brendan_website.png","https://psychiatry.uw.edu/profile/brendan-mcdonald/","","",""
"NCN_00824","Brian Martin Allender","","https://media.licdn.com/dms/image/D5603AQHTbjyZOrjnAQ/profile-displayphoto-shrink_800_800/0/1706129901690?e=1712793600&v=beta&t=kVEHuJnstsuyZThRxEuxrW_yvVcsOn6ja2DsvNdqyT0","https://www.linkedin.com/in/brian-allender-32889435/","","",""
"NCN_00825","Brian Anthony Cravanas II","","https://hcamidwestcommunitycare.com/util/images/physicians/2023/2023-Physician-Dr-Brian-Cravanas-MD-400x400.jpg","https://hcamidwest.com/physicians/profile/Dr-Brian-Cravanas-MD","","",""
"NCN_00826","Brianne Paine Lienkamp","","https://static.wixstatic.com/media/cf1482_4c985fdebcf445399af15fe8ed63e7cb~mv2.jpeg/v1/fill/w_160,h_213,al_c,q_80,usm_0.66_1.00_0.01,enc_auto/IMG_6519.jpeg","https://www.seahorsebehavioral.com/","","",""
"NCN_00827","Brylie Wiedmaier","","https://natalispsychology.com/wp-content/uploads/2021/12/wiedmaier-brylie.jpg","https://natalispsychology.com/st-paul-woodbury-white-bear-lake/brylie-wiedmaier-pa-c/","","",""
"NCN_00828","Calli Leighann Cook","","https://cf-images.us-east-1.prod.boltdns.net/v1/static/10203567001/6563e049-577a-4750-964e-85d1fbcb47e4/059499d6-46b5-4e8f-99d1-6e132c05d46a/1280x720/match/image.jpg","https://www.neurologylive.com/view/integrating-advanced-practice-clinicians-neurology-calli-cook","","",""
"NCN_00829","Carolyn Jaramillo S De Montoya","","https://news-bulletin.com/wp-content/uploads/2021/04/carolyn-montoya-e1618523023375.jpg","https://news-bulletin.com/carolyn-montoya-helps-prepare-nurse-practitioners-to-meet-new-mexicos-growing-health-care-needs/","","",""
"NCN_00830","Catherine Ruth Judd","","https://pa-foundation.org/wp-content/uploads/Headshot_C.-Judd-214x300.jpg","https://pa-foundation.org/about-us/board-of-trustees/catherine-judd/","","",""
"NCN_00831","Catherine (Oakley) O'Sullivan","","","","","",""
"NCN_00832","Celeste Eve Chaparro-Johnson","","https://photos.psychologytoday.com/786d8a04-f440-4c18-8562-c36504f4bad8/2/320x400.jpeg","https://www.psychologytoday.com/us/therapists/celeste-johnson-conroe-tx/46272","","",""
"NCN_00833","Chad Allen Whyte","","https://www.nebraskamed.com/sites/default/files/styles/max_650x650/public/credentialing_providers/1427222959.jpg.webp?itok=ssVSOWGG","https://www.nebraskamed.com/doctors/chad-a-whyte","","",""
"NCN_00835","Charles Brendan Montano","","https://img1.wsimg.com/isteam/ip/ca4fdbb6-6421-49f8-85cf-fa142940d65e/040222Brendan%20_Montano009.jpg/:/cr=t:0%25,l:16.66%25,w:66.68%25,h:100%25/rs=w:600,h:600,cg:true","https://mdmontano.com/about-us","","",""
"NCN_00836","Cheryl Ann Kemp","","https://www.harringtonhospital.org/wp-content/uploads/Cheryl-Kemp-PMHNP-scaled.jpg","https://www.harringtonhospital.org/physician/cheryl-kemp-pmhnp/","","",""
"NCN_00837","Cheryl Emily Kyinn","","https://ocparkinsons.com/wp-content/uploads/2017/03/mdpdsecialist-cheryl-photo.jpg","https://ocparkinsons.com/about-mdpds/our-team/cheryl-kyinn-p-a/","","",""
"NCN_00838","Cheryl Elaine Vanderford","","https://ukhealthcare.uky.edu/sites/default/files/styles/seo/public/vanderford_cheryle_pa_web_2.jpg?","https://ukhealthcare.uky.edu/advanced-practice-providers/cheryl-vanderford","","",""
"NCN_00839","Chileatha D Wynn","","https://www.ncat.edu/news/2023/07/chileatha-wynn1.jpg","https://www.ncat.edu/news/2023/07/chileatha-wynn-director-clinical-education.php","","",""
"NCN_00840","Chizimuzo (Zim) Chinonso Tochukwu Okoli","","https://uknow.uky.edu/sites/default/files/styles/facebook/public/210728NursingHeadshots031.JPG?","https://uknow.uky.edu/professional-news/uk-college-nursing-s-zim-okoli-be-inducted-fellow-american-academy-nursing","","",""
"NCN_00841","Christine M Costa","","","","","",""
"NCN_00843","Cynthia Brewer Alisa Bautista (Cindy)","","https://i1.rgstatic.net/ii/profile.image/277725379088387-1443226298385_Q512/Cynthia-Bautista-4.jpg","https://www.researchgate.net/profile/Cynthia-Bautista-4","","",""
"NCN_00844","Cynthia (Cindy) Anne Parsons","","https://marvel-b1-cdn.bc0a.com/f00000000192265/www.ut.edu/uploadedImages/Directory/Parsons_C.jpg","https://www.ut.edu/directory/parsons-cindy","","",""
"NCN_00845","Cynthia Taylor Handrup","","https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHRO2Dwt1lQOKmp8d25XXa_qTg5FjLq8qlygVDuH0RGxHHqQsG2VHy6HnXuP3cnS_0OLw&usqp=CAU","https://www.facebook.com/together4action/videos/cynthia-taylor-handrup-president-elect-of-global-alliance-for-behavioral-health-/1626326804144009/","","",""
"NCN_00846","Daniel Jacob Kuyper","","https://www.healthpartners.com/content/dam/brand-identity/photography/headshots/k/kuyper-daniel-3355-80873.jpg/jcr:content/renditions/kuyper-daniel-3355-240x240-80873.png","https://www.healthpartners.com/care/find/doctor/80873/","","",""
"NCN_00847","Daniel Dung Truong","","https://www.findatopdoc.com/doctor_images/a/a6/492243.jpg?v=e077","https://www.memorialcare.org/providers/daniel-d-truong","","",""
"NCN_00848","David Louis Dunner","","https://centerforanxietyanddepression.com/wp-content/uploads/2016/05/doctor-1-bw.jpg","https://centerforanxietyanddepression.com/our-doctors/david-l-dunner-md-facpsych/","","",""
"NCN_00849","David (Dave) Evan Mittman","","https://media.licdn.com/dms/image/C5612AQGbEI7Ox6mcxw/article-cover_image-shrink_600_2000/0/1520184952982?e=2147483647&v=beta&t=3_DNfS4qDkfN5QfE3fbRjP1hl7OMuJM3TXL9w0UBMww","https://www.linkedin.com/pulse/i-would-honored-have-your-support-upcoming-aapa-dave/","","",""
"NCN_00850","David Nathaniel Newby","","","","","",""
"NCN_00852","Dawn Therese Bounds (Boyd)","","https://nursing.uci.edu/wp-content/uploads/2021/10/Dawn-Bounds.png","https://nursing.uci.edu/2022/05/dawn-bounds-awarded-prestigious-betty-irene-moore-fellowship/","","",""
